,gameId
7718,KR_5597386418
7719,KR_5597363312
7720,KR_5597340917
7721,KR_5597230349
7722,KR_5597144904
7723,KR_5597017103
7724,KR_5596900654
7725,KR_5596831678
7726,KR_5595667569
7727,KR_5595684261
7728,KR_5595155243
7729,KR_5593569175
7730,KR_5593604891
7731,KR_5592766015
7732,KR_5592671079
7733,KR_5592541796
7734,KR_5592269736
7735,KR_5592335559
7736,KR_5592053715
7737,KR_5591854696
7738,KR_5591160988
7739,KR_5590521766
7740,KR_5590338856
7741,KR_5590323584
7742,KR_5590197038
7743,KR_5589227414
7744,KR_5589215099
7745,KR_5589163595
7746,KR_5589210694
7747,KR_5589115722
7748,KR_5589121120
7749,KR_5589016566
7750,KR_5568984238
7751,KR_5568935594
7752,KR_5568838021
7753,KR_5568754271
7754,KR_5568696395
7755,KR_5557089543
7756,KR_5557105380
7757,KR_5556977676
7758,KR_5556907354
7759,KR_5556910853
7760,KR_5546040742
7761,KR_5545957006
7762,KR_5545932661
7763,KR_5545839137
7764,KR_5545798643
7765,KR_5541021866
7766,KR_5539489065
7767,KR_5539444925
7768,KR_5539416988
7769,KR_5527067953
7770,KR_5527083265
7771,KR_5524937052
7772,KR_5524913734
7773,KR_5524893179
7774,KR_5524921231
7775,KR_5524799846
7776,KR_5509947062
7777,KR_5509894866
7778,KR_5509951703
7779,KR_5509779254
7780,KR_5509847031
7781,KR_5509806549
7782,KR_5509794948
7783,KR_5509792839
7784,KR_5509749748
7785,KR_5509676547
7786,KR_5509659873
7787,KR_5508405075
7788,KR_5508462466
7789,KR_5508451730
7790,KR_5508220874
7791,KR_5508116333
7792,KR_5506833398
7793,KR_5506544409
7794,KR_5504469618
7795,KR_5504240301
7796,KR_5503826226
7797,KR_5503706560
7798,KR_5503513918
7799,KR_5503486262
7800,KR_5583253970
7801,KR_5560975095
7802,KR_5560941683
7803,KR_5560895042
7804,KR_5560719949
7805,KR_5559006776
7806,KR_5559034483
7807,KR_5558859004
7808,KR_5555165911
7809,KR_5555131556
7810,KR_5554977144
7811,KR_5554909327
7812,KR_5554940579
7813,KR_5554738544
7814,KR_5554721243
7815,KR_5554632901
7816,KR_5554478284
7817,KR_5554503047
7818,KR_5554460293
7819,KR_5547173168
7820,KR_5544380225
7821,KR_5543284326
7822,KR_5543178995
7823,KR_5542993302
7824,KR_5542719579
7825,KR_5542713631
7826,KR_5542549058
7827,KR_5534436746
7828,KR_5534299485
7829,KR_5534284146
7830,KR_5534019344
7831,KR_5534072747
7832,KR_5533331713
7833,KR_5533228651
7834,KR_5533159168
7835,KR_5533101902
7836,KR_5533006613
7837,KR_5532919080
7838,KR_5532825287
7839,KR_5532780453
7840,KR_5532624131
7841,KR_5532522991
7842,KR_5531095111
7843,KR_5531091876
7844,KR_5530989748
7845,KR_5530524083
7846,KR_5530580196
7847,KR_5530388088
7848,KR_5530481379
7849,KR_5530310708
7850,KR_5601420652
7851,KR_5601168139
7852,KR_5601163668
7853,KR_5601141382
7854,KR_5600776403
7855,KR_5600717466
7856,KR_5600685565
7857,KR_5600690203
7858,KR_5600602332
7859,KR_5600572925
7860,KR_5600438389
7861,KR_5600413255
7862,KR_5600336983
7863,KR_5600350988
7864,KR_5600245469
7865,KR_5600176745
7866,KR_5600154648
7867,KR_5599708724
7868,KR_5599637176
7869,KR_5599498639
7870,KR_5599436309
7871,KR_5599412246
7872,KR_5595550366
7873,KR_5595331694
7874,KR_5594993109
7875,KR_5594271189
7876,KR_5594136394
7877,KR_5594077849
7878,KR_5593234525
7879,KR_5593048271
7880,KR_5592984495
7881,KR_5592910178
7882,KR_5591160988
7883,KR_5591073746
7884,KR_5590845427
7885,KR_5590011316
7886,KR_5589885350
7887,KR_5589763248
7888,KR_5588941631
7889,KR_5587776841
7890,KR_5587422412
7891,KR_5587292347
7892,KR_5586148888
7893,KR_5585806483
7894,KR_5585792158
7895,KR_5585718431
7896,KR_5585712620
7897,KR_5585618648
7898,KR_5585581348
7899,KR_5585443267
7900,KR_5601420652
7901,KR_5601167405
7902,KR_5601233344
7903,KR_5600998210
7904,KR_5600778292
7905,KR_5600768350
7906,KR_5600727150
7907,KR_5600704105
7908,KR_5600691860
7909,KR_5600597605
7910,KR_5600622104
7911,KR_5600507261
7912,KR_5600451668
7913,KR_5600336983
7914,KR_5600280699
7915,KR_5600232471
7916,KR_5599019908
7917,KR_5599011751
7918,KR_5598974308
7919,KR_5598740595
7920,KR_5598630997
7921,KR_5597844766
7922,KR_5597739904
7923,KR_5597327910
7924,KR_5597364606
7925,KR_5597381033
7926,KR_5597294311
7927,KR_5597230349
7928,KR_5597174799
7929,KR_5597009632
7930,KR_5597033119
7931,KR_5593958250
7932,KR_5585880395
7933,KR_5585807306
7934,KR_5585804885
7935,KR_5584668673
7936,KR_5584626166
7937,KR_5584600860
7938,KR_5584545991
7939,KR_5584502387
7940,KR_5584475170
7941,KR_5584060470
7942,KR_5583953991
7943,KR_5583648054
7944,KR_5583671794
7945,KR_5583583308
7946,KR_5583456758
7947,KR_5581944015
7948,KR_5581817260
7949,KR_5581799783
7950,KR_5601390331
7951,KR_5601165859
7952,KR_5601154083
7953,KR_5598888828
7954,KR_5598825805
7955,KR_5598802468
7956,KR_5598705682
7957,KR_5598513359
7958,KR_5597381794
7959,KR_5597236684
7960,KR_5597223668
7961,KR_5597176130
7962,KR_5597182646
7963,KR_5597094460
7964,KR_5596969366
7965,KR_5596934304
7966,KR_5587095694
7967,KR_5587047352
7968,KR_5586898946
7969,KR_5585692090
7970,KR_5585586251
7971,KR_5585456445
7972,KR_5585452107
7973,KR_5585280800
7974,KR_5584918175
7975,KR_5584838667
7976,KR_5581926596
7977,KR_5581887721
7978,KR_5581791271
7979,KR_5581664301
7980,KR_5581518232
7981,KR_5581541302
7982,KR_5575037742
7983,KR_5574969041
7984,KR_5574951088
7985,KR_5574825428
7986,KR_5573476073
7987,KR_5573059652
7988,KR_5573122918
7989,KR_5572947861
7990,KR_5572047700
7991,KR_5562389610
7992,KR_5555695885
7993,KR_5555086564
7994,KR_5554847429
7995,KR_5550610664
7996,KR_5547943366
7997,KR_5547879400
7998,KR_5533331397
7999,KR_5531967550
8000,KR_5599992307
8001,KR_5599789662
8002,KR_5596044805
8003,KR_5596080250
8004,KR_5595944528
8005,KR_5595848007
8006,KR_5595250374
8007,KR_5593981783
8008,KR_5592691365
8009,KR_5592319966
8010,KR_5589949153
8011,KR_5589932226
8012,KR_5589437906
8013,KR_5588342570
8014,KR_5588126075
8015,KR_5587996277
8016,KR_5587891788
8017,KR_5587866692
8018,KR_5587811754
8019,KR_5587307530
8020,KR_5587272610
8021,KR_5587263020
8022,KR_5587084170
8023,KR_5586553567
8024,KR_5586197662
8025,KR_5584890508
8026,KR_5583460141
8027,KR_5582863081
8028,KR_5581223215
8029,KR_5581006842
8030,KR_5580922996
8031,KR_5580558872
8032,KR_5580545026
8033,KR_5580458516
8034,KR_5579445184
8035,KR_5579322959
8036,KR_5579189452
8037,KR_5579134625
8038,KR_5578102195
8039,KR_5577732957
8040,KR_5577203371
8041,KR_5577147066
8042,KR_5577052763
8043,KR_5576994970
8044,KR_5576479311
8045,KR_5576472339
8046,KR_5576278734
8047,KR_5576206380
8048,KR_5575010764
8049,KR_5574894909
8050,KR_5591196268
8051,KR_5591160988
8052,KR_5591035341
8053,KR_5590938067
8054,KR_5585819603
8055,KR_5585865646
8056,KR_5585793042
8057,KR_5585709477
8058,KR_5585593745
8059,KR_5585486497
8060,KR_5585491200
8061,KR_5585283831
8062,KR_5578658187
8063,KR_5578619732
8064,KR_5578574086
8065,KR_5578521968
8066,KR_5577000312
8067,KR_5576857007
8068,KR_5576787968
8069,KR_5576834036
8070,KR_5576479311
8071,KR_5576484634
8072,KR_5574499457
8073,KR_5574534985
8074,KR_5574472169
8075,KR_5574115247
8076,KR_5574100417
8077,KR_5563108733
8078,KR_5562723311
8079,KR_5561901912
8080,KR_5560590133
8081,KR_5559981395
8082,KR_5559767779
8083,KR_5559646658
8084,KR_5559633647
8085,KR_5558016507
8086,KR_5557902514
8087,KR_5557657239
8088,KR_5554935597
8089,KR_5554583919
8090,KR_5554510367
8091,KR_5554220509
8092,KR_5554107414
8093,KR_5554093577
8094,KR_5546028245
8095,KR_5546044608
8096,KR_5546061530
8097,KR_5545808737
8098,KR_5545786802
8099,KR_5545802200
8100,KR_5574559556
8101,KR_5574534985
8102,KR_5574540193
8103,KR_5574134331
8104,KR_5574058491
8105,KR_5573742664
8106,KR_5573682325
8107,KR_5573647621
8108,KR_5573605959
8109,KR_5573663284
8110,KR_5573481417
8111,KR_5572606935
8112,KR_5572624103
8113,KR_5572544491
8114,KR_5572359539
8115,KR_5572354881
8116,KR_5572099647
8117,KR_5572085787
8118,KR_5571286589
8119,KR_5571293718
8120,KR_5571250296
8121,KR_5571156944
8122,KR_5570169510
8123,KR_5570216458
8124,KR_5570129811
8125,KR_5570095583
8126,KR_5569969900
8127,KR_5570014301
8128,KR_5567876067
8129,KR_5567853443
8130,KR_5567880695
8131,KR_5567807077
8132,KR_5567793974
8133,KR_5567719057
8134,KR_5567668157
8135,KR_5567716085
8136,KR_5567666009
8137,KR_5567723647
8138,KR_5567653891
8139,KR_5567682057
8140,KR_5567721025
8141,KR_5567700118
8142,KR_5567618884
8143,KR_5567568125
8144,KR_5567595882
8145,KR_5567563536
8146,KR_5567549228
8147,KR_5567364878
8148,KR_5567336898
8149,KR_5567321739
8150,KR_5569127273
8151,KR_5568956173
8152,KR_5568856837
8153,KR_5568819478
8154,KR_5568609609
8155,KR_5554298825
8156,KR_5554283960
8157,KR_5548550983
8158,KR_5548393880
8159,KR_5547816609
8160,KR_5545487457
8161,KR_5540621541
8162,KR_5540523516
8163,KR_5540265731
8164,KR_5540082893
8165,KR_5539906952
8166,KR_5539652724
8167,KR_5538682353
8168,KR_5538647818
8169,KR_5538643475
8170,KR_5537504652
8171,KR_5537379867
8172,KR_5537421289
8173,KR_5534869539
8174,KR_5531055745
8175,KR_5531072788
8176,KR_5530979529
8177,KR_5531004847
8178,KR_5529604156
8179,KR_5529522404
8180,KR_5529476464
8181,KR_5529443284
8182,KR_5528040646
8183,KR_5523824579
8184,KR_5523265553
8185,KR_5517034698
8186,KR_5516980323
8187,KR_5516204285
8188,KR_5510749087
8189,KR_5510659559
8190,KR_5506816078
8191,KR_5506822210
8192,KR_5501946271
8193,KR_5498203841
8194,KR_5498200382
8195,KR_5496903284
8196,KR_5496137474
8197,KR_5492779040
8198,KR_5492784467
8199,KR_5492666907
8200,KR_5600748407
8201,KR_5600683752
8202,KR_5600675472
8203,KR_5600643738
8204,KR_5600568583
8205,KR_5600552447
8206,KR_5600451668
8207,KR_5599110207
8208,KR_5599076989
8209,KR_5599035522
8210,KR_5598992407
8211,KR_5598916850
8212,KR_5598890072
8213,KR_5598850264
8214,KR_5598623955
8215,KR_5598497294
8216,KR_5598456537
8217,KR_5598162009
8218,KR_5597859996
8219,KR_5597843956
8220,KR_5597777922
8221,KR_5597725221
8222,KR_5597356164
8223,KR_5597391255
8224,KR_5597276314
8225,KR_5597144443
8226,KR_5597008974
8227,KR_5596938399
8228,KR_5596877832
8229,KR_5596796831
8230,KR_5596377146
8231,KR_5596280760
8232,KR_5596116297
8233,KR_5596160182
8234,KR_5596044805
8235,KR_5592267594
8236,KR_5592291799
8237,KR_5592063557
8238,KR_5591885745
8239,KR_5591776749
8240,KR_5591821681
8241,KR_5591104371
8242,KR_5590892477
8243,KR_5590645492
8244,KR_5590450891
8245,KR_5590280401
8246,KR_5589997002
8247,KR_5590032934
8248,KR_5589858558
8249,KR_5589932226
8250,KR_5568721993
8251,KR_5548891686
8252,KR_5548842322
8253,KR_5548766793
8254,KR_5544680015
8255,KR_5544613522
8256,KR_5544472840
8257,KR_5544398824
8258,KR_5544325034
8259,KR_5542477835
8260,KR_5542494762
8261,KR_5542473435
8262,KR_5542416095
8263,KR_5533884747
8264,KR_5531055745
8265,KR_5531081258
8266,KR_5530739148
8267,KR_5530266398
8268,KR_5530271034
8269,KR_5529345622
8270,KR_5522287074
8271,KR_5522332153
8272,KR_5520970668
8273,KR_5520826515
8274,KR_5518481925
8275,KR_5518292794
8276,KR_5517987295
8277,KR_5517078477
8278,KR_5517114102
8279,KR_5517009199
8280,KR_5508130780
8281,KR_5507863113
8282,KR_5506570626
8283,KR_5504613867
8284,KR_5496635152
8285,KR_5496592029
8286,KR_5496388360
8287,KR_5496312421
8288,KR_5494860850
8289,KR_5494744947
8290,KR_5488908143
8291,KR_5488890793
8292,KR_5483878102
8293,KR_5483827377
8294,KR_5483834252
8295,KR_5482226563
8296,KR_5481847716
8297,KR_5481441741
8298,KR_5481227593
8299,KR_5473604571
8300,KR_5596081291
8301,KR_5593182572
8302,KR_5593102885
8303,KR_5592953286
8304,KR_5591652947
8305,KR_5591279796
8306,KR_5591297528
8307,KR_5589117287
8308,KR_5589093548
8309,KR_5570088369
8310,KR_5570121263
8311,KR_5569969900
8312,KR_5566235367
8313,KR_5563674411
8314,KR_5558198733
8315,KR_5553484206
8316,KR_5553458554
8317,KR_5553454058
8318,KR_5544268976
8319,KR_5544315131
8320,KR_5542645218
8321,KR_5541794144
8322,KR_5541548232
8323,KR_5541542258
8324,KR_5541367669
8325,KR_5540979702
8326,KR_5540967399
8327,KR_5537389680
8328,KR_5535987934
8329,KR_5532023297
8330,KR_5532031245
8331,KR_5531973626
8332,KR_5531829483
8333,KR_5531855268
8334,KR_5531831016
8335,KR_5531150479
8336,KR_5530830004
8337,KR_5530365253
8338,KR_5529628337
8339,KR_5529398473
8340,KR_5529356629
8341,KR_5529124347
8342,KR_5529120564
8343,KR_5529055104
8344,KR_5528568461
8345,KR_5528534033
8346,KR_5528465545
8347,KR_5528397319
8348,KR_5528371882
8349,KR_5528285727
8350,KR_5600683752
8351,KR_5600212107
8352,KR_5600153100
8353,KR_5599409790
8354,KR_5599432777
8355,KR_5598477455
8356,KR_5596938399
8357,KR_5590644023
8358,KR_5590158613
8359,KR_5587359089
8360,KR_5587344423
8361,KR_5586099001
8362,KR_5585862104
8363,KR_5584578735
8364,KR_5584572883
8365,KR_5584478778
8366,KR_5584407467
8367,KR_5576479311
8368,KR_5576345862
8369,KR_5576249917
8370,KR_5576156401
8371,KR_5576110225
8372,KR_5575694642
8373,KR_5575750004
8374,KR_5575596015
8375,KR_5575024246
8376,KR_5574878786
8377,KR_5573975674
8378,KR_5556254236
8379,KR_5556013939
8380,KR_5556000177
8381,KR_5555867036
8382,KR_5555893460
8383,KR_5555799529
8384,KR_5555504002
8385,KR_5555472064
8386,KR_5555317883
8387,KR_5555333885
8388,KR_5555330332
8389,KR_5555086197
8390,KR_5555091213
8391,KR_5554964704
8392,KR_5554882310
8393,KR_5554814156
8394,KR_5554693535
8395,KR_5554587942
8396,KR_5554590438
8397,KR_5554196838
8398,KR_5554211735
8399,KR_5554098888
8400,KR_5600745611
8401,KR_5600712536
8402,KR_5600658531
8403,KR_5600643738
8404,KR_5600516925
8405,KR_5600370654
8406,KR_5600245469
8407,KR_5600118064
8408,KR_5598918436
8409,KR_5598490520
8410,KR_5598462189
8411,KR_5598265278
8412,KR_5598240467
8413,KR_5598162009
8414,KR_5587418704
8415,KR_5587373870
8416,KR_5586847062
8417,KR_5586568952
8418,KR_5586582020
8419,KR_5585950813
8420,KR_5585748944
8421,KR_5585700140
8422,KR_5585031952
8423,KR_5584981148
8424,KR_5584845947
8425,KR_5574833820
8426,KR_5574737365
8427,KR_5572606935
8428,KR_5572085787
8429,KR_5568064570
8430,KR_5568060855
8431,KR_5567926317
8432,KR_5567853443
8433,KR_5567783898
8434,KR_5567719057
8435,KR_5567724175
8436,KR_5567605747
8437,KR_5567382971
8438,KR_5567321739
8439,KR_5567250150
8440,KR_5567128478
8441,KR_5567041888
8442,KR_5566843594
8443,KR_5562163850
8444,KR_5562047491
8445,KR_5562043612
8446,KR_5561527713
8447,KR_5561389055
8448,KR_5561322855
8449,KR_5561095509
8450,KR_5600851745
8451,KR_5600768765
8452,KR_5600382458
8453,KR_5600373908
8454,KR_5599564868
8455,KR_5599478802
8456,KR_5599436309
8457,KR_5599434099
8458,KR_5599338665
8459,KR_5599009479
8460,KR_5598996722
8461,KR_5598988749
8462,KR_5598962955
8463,KR_5598806492
8464,KR_5598101558
8465,KR_5597377230
8466,KR_5597364606
8467,KR_5597340917
8468,KR_5597218845
8469,KR_5597282642
8470,KR_5597165049
8471,KR_5597009632
8472,KR_5596407747
8473,KR_5596335231
8474,KR_5596261443
8475,KR_5595558738
8476,KR_5595438188
8477,KR_5590278297
8478,KR_5590302289
8479,KR_5590216435
8480,KR_5590210198
8481,KR_5590134708
8482,KR_5589932226
8483,KR_5589763248
8484,KR_5589671078
8485,KR_5589478065
8486,KR_5589147169
8487,KR_5589114641
8488,KR_5589121120
8489,KR_5587526290
8490,KR_5587484637
8491,KR_5587471206
8492,KR_5587463789
8493,KR_5587307530
8494,KR_5587292347
8495,KR_5587213272
8496,KR_5586889259
8497,KR_5586933339
8498,KR_5586528384
8499,KR_5586523044
8500,KR_5600999199
8501,KR_5600687378
8502,KR_5600712536
8503,KR_5600675472
8504,KR_5600621870
8505,KR_5600515759
8506,KR_5600399880
8507,KR_5600443808
8508,KR_5600336983
8509,KR_5599019908
8510,KR_5598996722
8511,KR_5598993839
8512,KR_5598925935
8513,KR_5598241963
8514,KR_5596266471
8515,KR_5596261443
8516,KR_5596118405
8517,KR_5596124035
8518,KR_5596029032
8519,KR_5594991897
8520,KR_5594824339
8521,KR_5594742118
8522,KR_5593136590
8523,KR_5592958433
8524,KR_5592875448
8525,KR_5592818262
8526,KR_5592741474
8527,KR_5592693841
8528,KR_5588897177
8529,KR_5588838463
8530,KR_5588664921
8531,KR_5588648266
8532,KR_5588653052
8533,KR_5588547943
8534,KR_5588465367
8535,KR_5584674013
8536,KR_5584578735
8537,KR_5584560515
8538,KR_5571256248
8539,KR_5571303047
8540,KR_5571250296
8541,KR_5571156944
8542,KR_5571170868
8543,KR_5571084637
8544,KR_5570929670
8545,KR_5570963681
8546,KR_5570714763
8547,KR_5570488455
8548,KR_5567469240
8549,KR_5567503755
8550,KR_5601360589
8551,KR_5601185452
8552,KR_5601141382
8553,KR_5598620950
8554,KR_5598582404
8555,KR_5598415389
8556,KR_5598076508
8557,KR_5597926332
8558,KR_5597104271
8559,KR_5591852311
8560,KR_5591765981
8561,KR_5591037918
8562,KR_5590670656
8563,KR_5590504186
8564,KR_5590364572
8565,KR_5590278297
8566,KR_5588666577
8567,KR_5588598805
8568,KR_5588611468
8569,KR_5587359089
8570,KR_5587334626
8571,KR_5586403842
8572,KR_5585734584
8573,KR_5585647954
8574,KR_5585671558
8575,KR_5583590892
8576,KR_5583031547
8577,KR_5582906440
8578,KR_5582931802
8579,KR_5582799515
8580,KR_5577696151
8581,KR_5577792129
8582,KR_5577508733
8583,KR_5577523211
8584,KR_5577377154
8585,KR_5577317372
8586,KR_5577271857
8587,KR_5576970117
8588,KR_5576242352
8589,KR_5576108273
8590,KR_5575146059
8591,KR_5575016862
8592,KR_5574737365
8593,KR_5574110736
8594,KR_5574035271
8595,KR_5573456633
8596,KR_5573461465
8597,KR_5573121943
8598,KR_5572759645
8599,KR_5571190923
8600,KR_5581616811
8601,KR_5562249893
8602,KR_5562123008
8603,KR_5562042748
8604,KR_5560947367
8605,KR_5560844103
8606,KR_5560745350
8607,KR_5560676465
8608,KR_5560590133
8609,KR_5560464247
8610,KR_5560205184
8611,KR_5560027919
8612,KR_5560013842
8613,KR_5550657210
8614,KR_5550511279
8615,KR_5550380571
8616,KR_5550302758
8617,KR_5547760666
8618,KR_5541318405
8619,KR_5541335077
8620,KR_5541187295
8621,KR_5539665134
8622,KR_5539650516
8623,KR_5539537393
8624,KR_5538132547
8625,KR_5537636676
8626,KR_5537535837
8627,KR_5536506203
8628,KR_5536383092
8629,KR_5536242866
8630,KR_5536015471
8631,KR_5536020478
8632,KR_5535884756
8633,KR_5535847980
8634,KR_5535813596
8635,KR_5535738730
8636,KR_5535716360
8637,KR_5535711379
8638,KR_5535587229
8639,KR_5535531034
8640,KR_5535314786
8641,KR_5534957921
8642,KR_5534955694
8643,KR_5534943778
8644,KR_5534882204
8645,KR_5534808449
8646,KR_5534844612
8647,KR_5533877420
8648,KR_5533872846
8649,KR_5533707162
8650,KR_5596287346
8651,KR_5592934369
8652,KR_5592887634
8653,KR_5592808188
8654,KR_5592780511
8655,KR_5586329853
8656,KR_5586296128
8657,KR_5586310220
8658,KR_5586275185
8659,KR_5575122499
8660,KR_5558135969
8661,KR_5537441496
8662,KR_5537327081
8663,KR_5458325329
8664,KR_5458259111
8665,KR_5451360599
8666,KR_5451316830
8667,KR_5451323040
8668,KR_5451168618
8669,KR_5451231344
8670,KR_5451113705
8671,KR_5449606747
8672,KR_5449509066
8673,KR_5398682062
8674,KR_5364543226
8675,KR_5364493120
8676,KR_5364393577
8677,KR_5359867669
8678,KR_5352309672
8679,KR_5346992188
8680,KR_5346816097
8681,KR_5346726107
8682,KR_5346605745
8683,KR_5346579857
8684,KR_5346573240
8685,KR_5346455556
8686,KR_5346359237
8687,KR_5346321678
8688,KR_5346234784
8689,KR_5346231019
8690,KR_5299409525
8691,KR_5296634056
8692,KR_5296579993
8693,KR_5296524891
8694,KR_5296436162
8695,KR_5296358730
8696,KR_5296302199
8697,KR_5296244832
8698,KR_5296220136
8699,KR_5233452736
8700,KR_5601199253
8701,KR_5601185452
8702,KR_5597739904
8703,KR_5597804228
8704,KR_5597762132
8705,KR_5597470942
8706,KR_5597401348
8707,KR_5597327910
8708,KR_5597304347
8709,KR_5597294311
8710,KR_5597290619
8711,KR_5597174799
8712,KR_5597008974
8713,KR_5597032585
8714,KR_5596926760
8715,KR_5596900654
8716,KR_5596831678
8717,KR_5596735831
8718,KR_5596585672
8719,KR_5596570222
8720,KR_5596266471
8721,KR_5596153996
8722,KR_5596079655
8723,KR_5596096916
8724,KR_5596034738
8725,KR_5596080250
8726,KR_5594484466
8727,KR_5594352298
8728,KR_5594287193
8729,KR_5594177745
8730,KR_5593081567
8731,KR_5592984495
8732,KR_5592897890
8733,KR_5592759300
8734,KR_5592639398
8735,KR_5592617540
8736,KR_5592498346
8737,KR_5592521844
8738,KR_5591821681
8739,KR_5589160557
8740,KR_5588987114
8741,KR_5588874967
8742,KR_5588465367
8743,KR_5587621124
8744,KR_5587559391
8745,KR_5587499686
8746,KR_5587566570
8747,KR_5587535550
8748,KR_5587471206
8749,KR_5587453983
8750,KR_5601275832
8751,KR_5601164923
8752,KR_5601088730
8753,KR_5600999199
8754,KR_5600967064
8755,KR_5600180194
8756,KR_5600012194
8757,KR_5599858715
8758,KR_5599845037
8759,KR_5599708724
8760,KR_5599597597
8761,KR_5599611759
8762,KR_5599446855
8763,KR_5599402587
8764,KR_5599338665
8765,KR_5599373225
8766,KR_5599269670
8767,KR_5598415389
8768,KR_5598258122
8769,KR_5598310831
8770,KR_5598115257
8771,KR_5598110143
8772,KR_5597844766
8773,KR_5597809462
8774,KR_5597733835
8775,KR_5597667144
8776,KR_5596810771
8777,KR_5596735831
8778,KR_5596541162
8779,KR_5596336560
8780,KR_5596372565
8781,KR_5596138679
8782,KR_5596165914
8783,KR_5596161406
8784,KR_5596096916
8785,KR_5596064505
8786,KR_5596022924
8787,KR_5595919210
8788,KR_5595856497
8789,KR_5595110532
8790,KR_5595032787
8791,KR_5594609794
8792,KR_5594565390
8793,KR_5594560602
8794,KR_5594514891
8795,KR_5594389714
8796,KR_5594343285
8797,KR_5594159374
8798,KR_5594190400
8799,KR_5594075794
8800,KR_5600711414
8801,KR_5600673026
8802,KR_5600622104
8803,KR_5600507261
8804,KR_5600426868
8805,KR_5600382070
8806,KR_5600373908
8807,KR_5600257852
8808,KR_5600012194
8809,KR_5599789662
8810,KR_5599833996
8811,KR_5599668212
8812,KR_5599089247
8813,KR_5599019908
8814,KR_5598603233
